Format Version,1.23,Take Name,Halo,Take Notes,,Capture Frame Rate,100.000702,Export Frame Rate,100.000702,Capture Start Time,2025-07-22 12.25.18.502 PM,Total Frames in Take,14479,Total Exported Frames,14479,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Active 2048,Active 2048,Active 2048,Active 2080,Active 2080,Active 2080,Active 2120,Active 2120,Active 2120,Active 2304,Active 2304,Active 2304,Active 2308,Active 2308,Active 2308,Active 256,Active 256,Active 256,Active 274,Active 274,Active 274,Active 289,Active 289,Active 289,Active 3144,Active 3144,Active 3144,Active 4,Active 4,Active 4,Active 548,Active 548,Active 548,Active 550,Active 550,Active 550
,ID,"8008D403B2A","8008D403B2A","8008D403B2A","8208D403B2A","8208D403B2A","8208D403B2A","8488D403B2A","8488D403B2A","8488D403B2A","9008D403B2A","9008D403B2A","9008D403B2A","9048D403B2A","9048D403B2A","9048D403B2A","1008D403B2A","1008D403B2A","1008D403B2A","1128D403B2A","1128D403B2A","1128D403B2A","1218D403B2A","1218D403B2A","1218D403B2A","C488D403B2A","C488D403B2A","C488D403B2A","48D403B2A","48D403B2A","48D403B2A","2248D403B2A","2248D403B2A","2248D403B2A","2268D403B2A","2268D403B2A","2268D403B2A"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3578,35.779749,8.525142,0.531721,-13.701643,7.482263,0.967630,-3.281610,7.159159,0.989004,-2.878104,-2.180500,1.070118,-20.027723,,,,,,,-2.263828,0.630817,-18.789047,-8.903309,0.878742,-15.005551,,,,-9.084663,0.839524,-8.927261,-2.159060,1.056406,-19.479765,,,
3579,35.789749,8.525222,0.531724,-13.701754,7.481693,0.966803,-3.280877,7.159175,0.989166,-2.878074,-2.139315,1.083914,-20.035707,,,,,,,-2.257583,0.635622,-18.799185,-8.903421,0.878603,-15.005568,,,,-9.084816,0.839372,-8.927426,-2.132272,1.057028,-19.488623,,,
3580,35.799749,8.525206,0.531833,-13.701816,7.481672,0.967009,-3.280443,7.159080,0.989274,-2.878069,-2.098372,1.097220,-20.041578,,,,,,,-2.249493,0.641245,-18.810240,-8.903399,0.878667,-15.005311,,,,-9.084950,0.839234,-8.927581,-2.105479,1.057700,-19.497486,,,
3581,35.809749,8.525270,0.531766,-13.701621,7.497869,0.977657,-3.281240,7.158987,0.989384,-2.878064,-2.055069,1.109584,-20.046494,,,,,,,-2.241946,0.645073,-18.820704,-8.903413,0.878789,-15.005475,,,,-9.084542,0.839470,-8.927564,-2.078276,1.058827,-19.503847,,,
3582,35.819749,8.525353,0.531638,-13.701612,7.497766,0.977641,-3.280909,7.159019,0.989198,-2.878009,-2.013382,1.122333,-20.050489,,,,,,,-2.234438,0.648889,-18.831087,-8.903440,0.878538,-15.005124,,,,-9.084569,0.839486,-8.927262,-2.051646,1.059280,-19.511923,,,
3583,35.829749,8.525356,0.531966,-13.701793,7.497662,0.977625,-3.280577,7.159075,0.989181,-2.878069,-1.972297,1.135262,-20.053041,,,,,,,-2.225314,0.651672,-18.842447,-8.903468,0.878295,-15.004770,,,,-9.084472,0.839447,-8.927366,-2.025009,1.059782,-19.519999,,,
3584,35.839748,8.525468,0.531650,-13.701521,7.497817,0.977225,-3.280571,7.159131,0.989168,-2.878128,-1.930420,1.147915,-20.054562,,,,,,,-2.215523,0.654995,-18.853025,-8.903463,0.878598,-15.005373,,,,-9.084592,0.839601,-8.927465,-1.997431,1.060030,-19.525620,,,
3585,35.849748,8.525614,0.531918,-13.701438,7.497698,0.977245,-3.280316,7.159036,0.989178,-2.877946,-1.890026,1.159905,-20.054758,,,,,,,-2.206283,0.657829,-18.864170,-8.903459,0.878553,-15.005268,,,,-9.084599,0.839523,-8.927375,-1.970500,1.060764,-19.530851,,,
3586,35.859748,8.525632,0.531904,-13.701351,7.497260,0.977046,-3.279577,7.159002,0.989009,-2.878003,-1.849618,1.171969,-20.054916,,,,,,,-2.197076,0.660732,-18.875288,-8.903453,0.878518,-15.005164,,,,-9.084545,0.839567,-8.927059,-1.943030,1.061916,-19.535715,,,
3587,35.869748,8.525726,0.531788,-13.701349,7.497159,0.976810,-3.279545,7.158983,0.989161,-2.878097,-1.809816,1.183557,-20.052794,,,,,,,-2.186312,0.662513,-18.886023,-8.903470,0.878529,-15.005511,,,,-9.084764,0.839575,-8.927293,-1.915506,1.063143,-19.540545,,,
3588,35.879748,8.525788,0.531988,-13.701340,7.497152,0.976857,-3.279547,7.158993,0.989034,-2.878053,-1.771404,1.195634,-20.050175,,,,,,,-2.176506,0.664914,-18.896727,-8.903513,0.878425,-15.005331,,,,-9.084768,0.839531,-8.926948,-1.888098,1.063297,-19.543900,,,
3589,35.889748,8.525849,0.532185,-13.701341,7.497140,0.976902,-3.279549,7.159004,0.988908,-2.878008,-1.732885,1.207730,-20.047529,,,,,,,-2.165715,0.666016,-18.908216,-8.903438,0.878486,-15.005403,,,,-9.084750,0.839577,-8.927238,-1.861721,1.063410,-19.547884,,,
3590,35.899748,8.525961,0.531909,-13.701246,7.497181,0.976962,-3.279727,7.158951,0.989186,-2.878078,-1.693815,1.218552,-20.043169,,,,,,,-2.155125,0.667927,-18.919317,-8.903361,0.878550,-15.005473,,,,-9.084507,0.839416,-8.927645,-1.834809,1.064357,-19.551313,,,
3591,35.909748,8.526115,0.531931,-13.701174,7.497187,0.976961,-3.279885,7.158924,0.989045,-2.878095,-1.655886,1.229383,-20.037611,,,,,,,-2.144597,0.669818,-18.930307,-8.903523,0.878339,-15.005388,,,,-9.084594,0.839669,-8.927691,-1.808257,1.065692,-19.553883,,,
3592,35.919748,8.526219,0.531784,-13.700671,7.497233,0.977107,-3.280258,7.158883,0.989029,-2.878167,-1.619042,1.240752,-20.031416,,,,,,,-2.132502,0.669406,-18.941813,-8.903547,0.878145,-15.005356,,,,-9.084665,0.839931,-8.927718,-1.781694,1.067074,-19.556461,,,
3593,35.929748,8.526287,0.532091,-13.700966,7.497398,0.977143,-3.280379,7.158843,0.989018,-2.878237,-1.581019,1.251472,-20.024960,,,,,,,-2.121591,0.669628,-18.953508,-8.903515,0.878245,-15.005378,,,,-9.084652,0.839422,-8.927424,-1.754313,1.068640,-19.557083,,,
3594,35.939748,8.526402,0.531941,-13.700676,7.497333,0.977139,-3.280402,7.158798,0.989054,-2.878178,-1.542969,1.261617,-20.017054,,,,,,,-2.110687,0.669871,-18.965187,-8.903385,0.878400,-15.005586,,,,-9.084644,0.839625,-8.927383,-1.727323,1.070369,-19.558258,,,
3595,35.949748,8.526409,0.532111,-13.700556,7.497263,0.977134,-3.280424,7.158762,0.989004,-2.878180,-1.507166,1.271822,-20.008663,,,,,,,-2.096680,0.671060,-18.976044,-8.903263,0.878553,-15.005785,,,,-9.084709,0.839590,-8.927378,-1.700316,1.072152,-19.559444,,,
3596,35.959748,8.526517,0.531845,-13.700596,7.497364,0.977104,-3.280395,7.158725,0.988955,-2.878181,-1.470179,1.281689,-19.998869,,,,,,,-2.085424,0.671130,-18.987576,-8.903439,0.878073,-15.005467,,,,-9.084811,0.839869,-8.927666,-1.673991,1.074173,-19.557531,,,
3597,35.969748,8.526573,0.532029,-13.700365,7.497394,0.977181,-3.280571,7.158802,0.989022,-2.878158,-1.434851,1.291470,-19.989218,,,,,,,-2.072778,0.671213,-18.999525,-8.903368,0.878042,-15.005562,,,,-9.084712,0.839472,-8.927550,-1.647235,1.076442,-19.556913,,,
3598,35.979747,8.526587,0.532118,-13.700552,7.497203,0.977112,-3.280636,7.158789,0.988927,-2.878225,-1.399413,1.301297,-19.979435,,,,,,,-2.060179,0.671339,-19.011438,-8.903299,0.878009,-15.005651,,,,-9.084660,0.839668,-8.927344,-1.620581,1.079022,-19.555239,,,
3599,35.989747,8.526782,0.531869,-13.700405,7.497173,0.977060,-3.280370,7.158837,0.988792,-2.878138,-1.364769,1.310906,-19.966990,,,,,,,-2.046609,0.670718,-19.023033,-8.903501,0.877865,-15.005421,,,,-9.084963,0.839764,-8.927158,-1.593906,1.081660,-19.553591,,,
3600,35.999747,8.526775,0.532353,-13.700186,7.497502,0.977284,-3.281079,7.158681,0.989044,-2.878162,-1.331186,1.320204,-19.954899,,,,,,,-2.032906,0.670631,-19.034122,-8.903436,0.877524,-15.005284,,,,-9.084813,0.839476,-8.927339,-1.567460,1.082889,-19.553078,,,
3601,36.009747,8.526768,0.532840,-13.699977,7.497827,0.977505,-3.281795,7.158526,0.989302,-2.878185,-1.296896,1.329847,-19.942337,,,,,,,-2.019096,0.670461,-19.046577,-8.903373,0.877464,-15.005455,,,,-9.084575,0.839714,-8.927547,-1.540986,1.085120,-19.550982,,,
3602,36.019747,8.526853,0.532217,-13.700116,7.497563,0.976948,-3.280969,7.158737,0.988893,-2.878160,-1.263732,1.339698,-19.928820,,,,,,,-2.005102,0.670728,-19.058830,-8.903307,0.877411,-15.005621,,,,-9.084707,0.839710,-8.927493,-1.515750,1.088004,-19.546160,,,
3603,36.029747,8.526871,0.532065,-13.700360,7.497540,0.977084,-3.280966,7.158706,0.988879,-2.878133,-1.231493,1.349267,-19.915262,,,,,,,-1.991076,0.671020,-19.071045,-8.903735,0.876927,-15.005718,,,,-9.084667,0.839608,-8.927764,-1.488696,1.091300,-19.542246,,,
3604,36.039747,8.526984,0.532250,-13.700069,7.497648,0.976899,-3.280892,7.158761,0.988882,-2.878185,-1.198978,1.358060,-19.901646,,,,,,,-1.973800,0.668885,-19.082645,-8.903417,0.877314,-15.005834,,,,-9.084616,0.839524,-8.928003,-1.461627,1.094693,-19.538305,,,
3605,36.049747,8.527011,0.532253,-13.700223,7.497579,0.976790,-3.280773,7.158814,0.988890,-2.878237,-1.167434,1.366887,-19.887003,,,,,,,-1.959001,0.669336,-19.094259,-8.903386,0.877394,-15.005996,,,,-9.084256,0.839696,-8.927931,-1.435436,1.097510,-19.533951,,,
3606,36.059747,8.527061,0.532339,-13.700016,7.497633,0.976829,-3.280865,7.158725,0.988833,-2.878278,-1.135881,1.375834,-19.871588,,,,,,,-1.943577,0.669378,-19.106249,-8.903689,0.876757,-15.006015,,,,-9.084653,0.839546,-8.927701,-1.410815,1.098862,-19.529312,,,
3607,36.069747,8.527041,0.532123,-13.699976,7.497684,0.976871,-3.280956,7.158756,0.988921,-2.878107,-1.105593,1.384351,-19.856260,,,,,,,-1.925277,0.667700,-19.117680,-8.903991,0.876117,-15.006035,,,,-9.084385,0.839625,-8.928113,-1.386148,1.100265,-19.524691,,,
3608,36.079747,8.527098,0.532352,-13.699985,7.497663,0.976786,-3.280687,7.158785,0.989011,-2.877933,-1.076075,1.392905,-19.840076,,,,,,,-1.908204,0.667679,-19.129423,-8.903728,0.876540,-15.006278,,,,-9.084646,0.839588,-8.927696,-1.353207,1.106108,-19.519176,,,
3609,36.089747,8.527093,0.532118,-13.700090,7.497721,0.976638,-3.280562,7.158831,0.988616,-2.878220,-1.046557,1.400870,-19.824005,,,,,,,-1.889946,0.666845,-19.139877,-8.903646,0.876347,-15.006529,,,,-9.084634,0.839472,-8.927725,-1.326649,1.108725,-19.514425,,,
3610,36.099747,8.527198,0.532095,-13.700157,7.496015,0.975502,-3.278997,7.158697,0.988836,-2.878116,-1.017013,1.408909,-19.807850,,,,,,,-1.871651,0.666032,-19.150288,-8.903568,0.876153,-15.006767,,,,-9.084723,0.839549,-8.927417,-1.302292,1.108671,-19.507692,,,
3611,36.109747,8.527144,0.532307,-13.700053,7.497112,0.976498,-3.279672,7.158687,0.988827,-2.878128,-0.991299,1.417778,-19.788740,,,,,,,-1.853724,0.666376,-19.160168,-8.904660,0.875944,-15.006499,,,,-9.084601,0.839707,-8.927604,-1.277866,1.108685,-19.500965,,,
3612,36.119746,8.527167,0.532069,-13.700104,7.496069,0.975432,-3.278982,7.158754,0.988759,-2.878217,-0.963671,1.425713,-19.770947,,,,,,,-1.835191,0.666579,-19.169744,-8.903631,0.876372,-15.007245,,,,-9.084282,0.839996,-8.927958,-1.248760,1.113562,-19.494402,,,
3613,36.129746,8.527185,0.531829,-13.700165,7.495020,0.974364,-3.278305,7.158823,0.988695,-2.878304,-0.936009,1.433697,-19.753088,,,,,,,-1.815361,0.666222,-19.178265,-8.904268,0.875836,-15.007339,,,,-9.084602,0.839695,-8.927711,-1.224457,1.114059,-19.486660,,,
3614,36.139746,8.527043,0.532160,-13.700181,7.497191,0.976714,-3.279964,7.158788,0.988809,-2.878202,-0.910570,1.441981,-19.734598,,,,,,,-1.796472,0.665101,-19.186913,-8.904902,0.875302,-15.007427,,,,-9.084835,0.839604,-8.927520,-1.201847,1.113205,-19.479261,,,
3615,36.149746,8.527040,0.532117,-13.700548,7.496063,0.975642,-3.279177,7.158716,0.988791,-2.878164,-0.885310,1.449031,-19.715805,,,,,,,-1.777643,0.663995,-19.195515,-8.904293,0.876051,-15.007823,,,,-9.084700,0.839808,-8.927216,-1.178185,1.113810,-19.470743,,,
3616,36.159746,8.527076,0.532355,-13.700099,7.496500,0.975625,-3.279847,7.158807,0.988747,-2.878191,-0.859658,1.456354,-19.697218,,,,,,,-1.756315,0.664697,-19.202713,-8.904388,0.875810,-15.007884,,,,-9.084546,0.840026,-8.926888,-1.154530,1.114435,-19.462231,,,
3617,36.169746,8.527122,0.532123,-13.700161,7.496364,0.975547,-3.279759,7.158898,0.988710,-2.878216,-0.834368,1.462869,-19.678026,,,,,,,-1.735020,0.663672,-19.209805,-8.904245,0.875905,-15.008122,,,,-9.084509,0.839572,-8.927922,-1.128948,1.115829,-19.453224,,,
3618,36.179746,8.527061,0.532345,-13.700106,7.496305,0.975728,-3.279778,7.158745,0.988874,-2.878216,-0.811089,1.469014,-19.658604,,,,,,,-1.713689,0.662657,-19.216871,-8.904296,0.875938,-15.008329,,,,-9.084392,0.839766,-8.927888,-1.102234,1.118402,-19.445034,,,
3619,36.189746,8.527055,0.532288,-13.700001,7.496246,0.975911,-3.279797,7.158678,0.988727,-2.878177,-0.784957,1.472825,-19.641115,,,,,,,-1.694717,0.663055,-19.221300,-8.904352,0.875964,-15.008516,,,,-9.084661,0.839896,-8.927380,-1.075497,1.121017,-19.436893,,,
3620,36.199746,8.527056,0.532181,-13.700145,7.496325,0.975556,-3.279799,7.158609,0.988583,-2.878135,-0.762645,1.478262,-19.620279,,,,,,,-1.672827,0.663176,-19.227947,-8.904444,0.875689,-15.008349,,,,-9.084616,0.839965,-8.927505,-1.058586,1.117825,-19.423946,,,
3621,36.209746,8.527046,0.532390,-13.700116,7.496732,0.976475,-3.279756,7.158785,0.988367,-2.878122,-0.737879,1.483815,-19.600157,,,,,,,-1.651306,0.662486,-19.232510,-8.904331,0.875697,-15.008600,,,,-9.084751,0.839573,-8.927222,-1.031055,1.121288,-19.415020,,,
3622,36.219746,8.527101,0.532255,-13.700006,7.496264,0.975782,-3.279950,7.158666,0.988684,-2.878258,-0.713087,1.489444,-19.579941,,,,,,,-1.629645,0.661844,-19.237047,-8.904222,0.875704,-15.008847,,,,-9.084768,0.839571,-8.927442,-1.009953,1.120962,-19.403038,,,
3623,36.229746,8.527079,0.532279,-13.700023,7.496946,0.976634,-3.279875,7.158725,0.988683,-2.878221,-0.693983,1.495109,-19.558676,,,,,,,-1.607278,0.661622,-19.241386,-8.904494,0.875538,-15.008307,,,,-9.084767,0.839292,-8.927106,-0.988808,1.120670,-19.391054,,,
3624,36.239746,8.527031,0.532468,-13.699896,7.495896,0.975663,-3.279279,7.158726,0.988764,-2.878202,-0.671159,1.500602,-19.537367,,,,,,,-1.584941,0.661760,-19.244659,-8.904472,0.875579,-15.008460,,,,-9.084799,0.839740,-8.927355,,,,,,
3625,36.249746,8.526987,0.532659,-13.699780,7.494839,0.974689,-3.278699,7.158725,0.988850,-2.878183,-0.648358,1.506160,-19.515972,,,,,,,-1.562509,0.661691,-19.246855,-8.904419,0.875625,-15.008571,,,,-9.084886,0.839471,-8.927435,,,,,,
3626,36.259745,8.526939,0.532210,-13.700318,7.496946,0.976647,-3.279909,7.158639,0.988638,-2.878273,-0.627944,1.510796,-19.493961,,,,,,,-1.541045,0.661956,-19.249207,-8.904371,0.875673,-15.008661,,,,-9.084450,0.839745,-8.928191,,,,,,
3627,36.269745,8.526925,0.532240,-13.700378,7.497005,0.976676,-3.279848,7.158706,0.988263,-2.878103,-0.607093,1.514957,-19.471767,,,,,,,-1.519457,0.662198,-19.251539,-8.904536,0.875878,-15.008420,,,,-9.084940,0.839805,-8.927477,,,,,,
3628,36.279745,8.526860,0.532310,-13.700130,7.496017,0.975746,-3.279165,7.158658,0.988680,-2.878150,-0.586582,1.520268,-19.449127,,,,,,,-1.494692,0.660359,-19.251986,-8.904538,0.875688,-15.008039,,,,-9.085431,0.839874,-8.926755,,,,,,
3629,36.289745,8.526887,0.532308,-13.700255,7.496095,0.975668,-3.279209,7.158601,0.989098,-2.878202,-0.566584,1.524541,-19.426615,,,,,,,-1.472846,0.661504,-19.253323,-8.904471,0.875688,-15.008119,,,,-9.085008,0.839072,-8.927418,,,,,,
3630,36.299745,8.526772,0.532078,-13.700777,7.497243,0.976684,-3.279702,7.158654,0.988330,-2.878033,-0.546978,1.528882,-19.403910,,,,,,,-1.451049,0.662414,-19.254583,-8.904445,0.875924,-15.007978,,,,-9.084980,0.839568,-8.927420,,,,,,
3631,36.309745,8.526773,0.532317,-13.700683,7.498386,0.977697,-3.280204,7.158652,0.988609,-2.878150,-0.528495,1.533957,-19.381039,,,,,,,-1.425177,0.661559,-19.253420,-8.904413,0.876171,-15.007832,,,,-9.084983,0.839491,-8.927281,,,,,,
3632,36.319745,8.526694,0.532419,-13.700457,7.497759,0.976712,-3.280624,7.158642,0.988887,-2.878266,-0.510468,1.537894,-19.357975,,,,,,,-1.402268,0.661578,-19.252295,-8.904526,0.875885,-15.007483,,,,-9.084776,0.839752,-8.927622,,,,,,
3633,36.329745,8.526637,0.532195,-13.700794,7.497863,0.976640,-3.280425,7.158646,0.988250,-2.877963,-0.491383,1.541614,-19.334700,,,,,,,-1.381622,0.663682,-19.250977,-8.904516,0.875789,-15.007338,,,,-9.084721,0.839695,-8.927787,,,,,,
3634,36.339745,8.526632,0.532290,-13.700514,7.498001,0.976745,-3.280694,7.158656,0.988697,-2.878162,-0.472356,1.545417,-19.311333,,,,,,,-1.360895,0.665696,-19.249641,-8.904506,0.875694,-15.007184,,,,-9.085090,0.839822,-8.927257,,,,,,
3635,36.349745,8.526544,0.532098,-13.700683,7.498271,0.976794,-3.280882,7.158606,0.988581,-2.878227,-0.456639,1.550666,-19.287327,,,,,,,-1.334335,0.664569,-19.246534,-8.904836,0.876043,-15.006511,,,,-9.084860,0.839338,-8.927470,,,,,,
3636,36.359745,8.526586,0.532167,-13.701026,7.498325,0.976649,-3.280735,7.158612,0.988251,-2.877991,-0.439680,1.553780,-19.263039,,,,,,,-1.312100,0.665826,-19.243629,-8.904889,0.875942,-15.006095,,,,-9.084772,0.839603,-8.927250,-0.692671,1.133042,-19.220839,,,
3637,36.369745,8.526627,0.532234,-13.701399,7.498379,0.976504,-3.280586,7.158618,0.987924,-2.877757,-0.422774,1.556984,-19.238649,,,,,,,-1.289072,0.666934,-19.240393,-8.904883,0.876114,-15.006069,,,,-9.084949,0.839699,-8.927741,-0.669937,1.133748,-19.204815,,,
3638,36.379745,8.526408,0.532063,-13.701084,7.498551,0.976930,-3.281139,7.158533,0.988514,-2.878235,-0.408122,1.559748,-19.214281,,,,,,,-1.266059,0.667564,-19.236429,-8.904883,0.876285,-15.006039,,,,-9.084966,0.839399,-8.927118,-0.650148,1.136126,-19.188219,,,
3639,36.389745,8.526343,0.532178,-13.701058,7.498631,0.977036,-3.281292,7.158571,0.988375,-2.878057,-0.392985,1.563338,-19.189905,,,,,,,-1.243001,0.668229,-19.232454,-8.904991,0.876063,-15.005495,,,,-9.085131,0.839487,-8.926965,-0.627794,1.136018,-19.171759,,,
3640,36.399745,8.526344,0.532228,-13.700885,7.498706,0.977467,-3.281639,7.158397,0.988689,-2.878162,-0.377111,1.566126,-19.165224,,,,,,,-1.219940,0.670744,-19.227709,-8.904942,0.876230,-15.005491,,,,-9.085271,0.839583,-8.926814,-0.605520,1.135917,-19.155336,,,
3641,36.409744,8.526260,0.532215,-13.701070,7.498834,0.977691,-3.282002,7.158216,0.989003,-2.878272,-0.362762,1.568637,-19.140821,,,,,,,-1.197717,0.672023,-19.223055,-8.903728,0.876976,-15.005666,,,,-9.084575,0.839522,-8.927920,-0.586531,1.138125,-19.137207,,,
3642,36.419744,8.526321,0.532006,-13.701248,7.500124,0.979094,-3.283330,7.158276,0.988575,-2.878318,-0.349020,1.570722,-19.115873,,,,,,,-1.175451,0.673322,-19.218382,-8.904046,0.876664,-15.005692,,,,-9.084666,0.839482,-8.927822,,,,,,
3643,36.429744,8.526162,0.532091,-13.701220,7.501407,0.980494,-3.284672,7.158287,0.988499,-2.878304,-0.334296,1.573136,-19.090593,,,,,,,-1.152423,0.671835,-19.210703,-8.904371,0.876348,-15.005708,,,,-9.084616,0.839492,-8.928046,,,,,,
3644,36.439744,8.526134,0.532147,-13.701216,7.499764,0.980327,-3.283954,7.158298,0.988424,-2.878290,-0.321559,1.575873,-19.065311,,,,,,,-1.129689,0.673463,-19.204159,-8.905180,0.875835,-15.005079,,,,-9.084650,0.839270,-8.927732,,,,,,
3645,36.449744,8.526169,0.532112,-13.701106,7.499811,0.980475,-3.284218,7.158206,0.988517,-2.878198,-0.306838,1.577543,-19.039560,,,,,,,-1.107277,0.673593,-19.197126,-8.904237,0.876285,-15.005538,,,,-9.084817,0.839453,-8.927671,,,,,,
3646,36.459744,8.526166,0.532043,-13.701123,7.499898,0.980431,-3.284587,7.158276,0.988559,-2.878230,-0.292174,1.579292,-19.013699,,,,,,,-1.084823,0.673749,-19.190077,-8.903294,0.876735,-15.005984,,,,-9.084939,0.839127,-8.927362,,,,,,
3647,36.469744,8.526126,0.532114,-13.701119,7.499713,0.980464,-3.284887,7.158238,0.988664,-2.878367,-0.283459,1.581611,-18.988419,,,,,,,-1.062449,0.677209,-19.181845,-8.905289,0.875736,-15.005003,,,,-9.084823,0.839268,-8.927558,,,,,,
3648,36.479744,8.525991,0.532241,-13.701098,7.499735,0.980454,-3.284957,7.158200,0.988529,-2.878260,-0.271787,1.583278,-18.962770,,,,,,,-1.039495,0.677493,-19.173059,-8.905281,0.875799,-15.005030,,,,-9.084811,0.839614,-8.927422,-0.444351,1.144531,-19.000519,,,
3649,36.489744,8.525858,0.532370,-13.701098,7.499755,0.980445,-3.285024,7.158164,0.988395,-2.878152,-0.260199,1.585029,-18.937027,,,,,,,-1.016690,0.680105,-19.164223,-8.905315,0.875822,-15.004991,,,,-9.085155,0.839279,-8.927376,-0.424118,1.145367,-18.979843,,,
3650,36.499744,8.526076,0.531886,-13.701466,7.500579,0.981617,-3.285754,7.158267,0.988716,-2.878358,-0.239941,1.580599,-18.909853,,,,,,,-0.994590,0.681509,-19.155302,-8.905351,0.875848,-15.004940,,,,-9.085067,0.839028,-8.927458,-0.410812,1.142086,-18.971970,,,
3651,36.509744,8.525880,0.532046,-13.701274,7.500686,0.981475,-3.285695,7.158270,0.988456,-2.878237,-0.228111,1.581057,-18.883568,,,,,,,-0.972458,0.682942,-19.146358,-8.905456,0.875597,-15.005275,,,,-9.085095,0.839304,-8.927386,-0.390121,1.144684,-18.944611,,,
3652,36.519744,8.525991,0.532259,-13.701006,7.500767,0.981643,-3.285924,7.158258,0.988606,-2.878331,-0.215797,1.580643,-18.857883,,,,,,,-0.950002,0.684177,-19.135773,-8.905422,0.875724,-15.005461,,,,-9.085114,0.839596,-8.927306,-0.369438,1.147320,-18.917130,,,
3653,36.529744,8.525914,0.532079,-13.701134,7.500898,0.981632,-3.285865,7.158247,0.988758,-2.878425,-0.204861,1.580585,-18.832203,,,,,,,-0.927665,0.685458,-19.125181,-8.905102,0.875765,-15.005789,,,,-9.084631,0.839380,-8.927771,-0.351082,1.147018,-18.896255,,,
3654,36.539744,8.525921,0.532050,-13.701269,7.501026,0.981768,-3.285852,7.158332,0.988518,-2.878242,-0.193645,1.580372,-18.806408,,,,,,,-0.905308,0.686786,-19.114571,-8.905061,0.875707,-15.006130,,,,-9.084837,0.839546,-8.927511,-0.337303,1.142979,-18.884048,,,
3655,36.549743,8.525907,0.532215,-13.701246,7.501151,0.981902,-3.285841,7.158325,0.988525,-2.878207,-0.182468,1.579079,-18.780304,,,,,,,-0.881934,0.688139,-19.102856,-8.905023,0.875651,-15.006467,,,,-9.084890,0.839409,-8.927355,-0.323654,1.138897,-18.872116,,,
3656,36.559743,8.525898,0.532108,-13.701181,7.501730,0.981832,-3.286548,7.158318,0.988536,-2.878172,-0.172501,1.578148,-18.754795,,,,,,,-0.860149,0.689579,-19.090813,-8.905180,0.875577,-15.006196,,,,-9.084996,0.839166,-8.927288,-0.297440,1.145432,-18.829666,,,
3657,36.569743,8.525961,0.532119,-13.701315,7.502205,0.980965,-3.286749,7.158305,0.988449,-2.878246,-0.167703,1.579064,-18.730822,,,,,,,-0.837709,0.690838,-19.078711,-8.905154,0.875703,-15.006297,,,,-9.084931,0.839554,-8.927483,-0.280609,1.145443,-18.804733,,,
3658,36.579743,8.525912,0.532178,-13.701128,7.501960,0.980836,-3.286035,7.158404,0.988454,-2.878233,-0.157353,1.576706,-18.704920,,,,,,,-0.815229,0.692137,-19.066568,-8.905134,0.875826,-15.006393,,,,-9.084850,0.839133,-8.927623,-0.258774,1.146091,-18.777435,,,
3659,36.589743,8.525871,0.531958,-13.701279,7.502204,0.980827,-3.285918,7.158407,0.988353,-2.878081,-0.142471,1.570718,-18.678694,,,,,,,-0.791817,0.690418,-19.052551,-8.905178,0.875395,-15.006681,,,,-9.084984,0.839145,-8.927247,-0.237030,1.146751,-18.750168,,,
3660,36.599743,8.525876,0.532254,-13.701270,7.502424,0.980823,-3.285847,7.158413,0.988365,-2.878151,-0.128374,1.565157,-18.651058,,,,,,,-0.769995,0.691226,-19.039577,-8.905068,0.875265,-15.006910,,,,-9.085103,0.838987,-8.926927,-0.232262,1.137215,-18.743423,,,
3661,36.609743,8.525876,0.532549,-13.701282,7.502642,0.980819,-3.285778,7.158419,0.988378,-2.878222,-0.116931,1.560964,-18.625170,,,,,,,-0.748306,0.691573,-19.026323,-8.905071,0.875491,-15.007075,,,,-9.084758,0.839421,-8.927677,-0.212608,1.136627,-18.712234,,,
3662,36.619743,8.525856,0.531863,-13.701360,7.502671,0.980816,-3.285631,7.158398,0.988369,-2.878122,-0.104762,1.554828,-18.599741,,,,,,,-0.726281,0.690802,-19.011826,-8.905071,0.875724,-15.007245,,,,-9.085010,0.839196,-8.927193,-0.198479,1.131310,-18.695862,,,
3663,36.629743,8.525867,0.531994,-13.701337,7.502912,0.980776,-3.285723,7.158489,0.987947,-2.878047,-0.092564,1.548541,-18.574154,,,,,,,-0.704252,0.690081,-18.997290,-8.905151,0.875406,-15.007176,,,,-9.085240,0.839181,-8.927103,-0.178047,1.130680,-18.663544,,,
