Format Version,1.23,Take Name,Beautiful_Things,Take Notes,,Capture Frame Rate,100.000702,Export Frame Rate,100.000702,Capture Start Time,2025-07-27 07.11.57.218 AM,Total Frames in Take,17990,Total Exported Frames,17990,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Active 1058,Active 1058,Active 1058,Active 2048,Active 2048,Active 2048,Active 2052,Active 2052,Active 2052,Active 2304,Active 2304,Active 2304,Active 256,Active 256,Active 256,Active 288,Active 288,Active 288,Active 512,Active 512,Active 512,Active 580,Active 580,Active 580
,ID,"4228D403B2A","4228D403B2A","4228D403B2A","8008D403B2A","8008D403B2A","8008D403B2A","8048D403B2A","8048D403B2A","8048D403B2A","9008D403B2A","9008D403B2A","9008D403B2A","1008D403B2A","1008D403B2A","1008D403B2A","1208D403B2A","1208D403B2A","1208D403B2A","2008D403B2A","2008D403B2A","2008D403B2A","2448D403B2A","2448D403B2A","2448D403B2A"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3888,38.879727,-1.888794,1.026770,-21.229036,,,,-0.034850,0.946406,-0.165072,-0.458418,0.941789,-0.225847,,,,-0.379550,1.032065,-0.509328,-2.221077,1.023538,-21.192596,-1.877364,1.011942,-21.273787
3889,38.889727,-1.888778,1.026981,-21.229052,,,,-0.032781,0.936870,-0.168975,-0.458211,0.932751,-0.229871,,,,-0.379696,1.022409,-0.510560,-2.221088,1.023661,-21.192575,-1.877657,1.012178,-21.273806
3890,38.899727,-1.888768,1.027197,-21.229065,,,,-0.031315,0.925664,-0.173494,-0.456834,0.922566,-0.235224,,,,-0.379853,1.012739,-0.511793,-2.221114,1.023648,-21.192596,-1.877087,1.011672,-21.274622
3891,38.909727,-1.889223,1.027104,-21.228127,,,,-0.031614,0.915685,-0.177991,-0.454978,0.912605,-0.239996,,,,-0.380107,1.004110,-0.514459,-2.220975,1.023170,-21.192486,-1.876512,1.011170,-21.275450
3892,38.919727,-1.888836,1.026963,-21.228998,,,,-0.028068,0.906848,-0.182526,-0.453972,0.902626,-0.246072,,,,-0.380516,0.995366,-0.516511,-2.221162,1.023745,-21.192631,-1.877853,1.012245,-21.273878
3893,38.929727,-1.888760,1.026798,-21.229095,,,,-0.028978,0.896734,-0.187530,-0.452959,0.892639,-0.252155,,,,-0.380947,0.986605,-0.518558,-2.221164,1.023357,-21.192595,-1.877774,1.011980,-21.273888
3894,38.939727,-1.889096,1.027204,-21.228283,,,,-0.028332,0.888441,-0.192159,-0.449506,0.883915,-0.258469,,,,-0.380452,0.981029,-0.522320,-2.221170,1.022977,-21.192549,-1.877693,1.011717,-21.273884
3895,38.949727,-1.889431,1.027608,-21.227478,,,,-0.025809,0.880692,-0.197448,-0.447789,0.876060,-0.265967,,,,-0.379225,0.974207,-0.524736,-2.221132,1.023488,-21.192568,-1.876867,1.011470,-21.274544
3896,38.959727,-1.888778,1.026919,-21.228987,,,,-0.023220,0.872968,-0.202753,-0.446064,0.868194,-0.273462,,,,-0.378242,0.968746,-0.527649,-2.223157,1.019920,-21.190689,-1.877640,1.012056,-21.273792
3897,38.969726,-1.888818,1.026760,-21.228918,,,,-0.025881,0.868454,-0.206840,-0.442745,0.864084,-0.280486,,,,-0.376664,0.964159,-0.530603,-2.221120,1.023526,-21.192591,-1.877643,1.012211,-21.273806
3898,38.979726,-1.888868,1.026612,-21.228844,,,,-0.022593,0.864571,-0.212066,-0.440505,0.860401,-0.287112,,,,-0.374773,0.960807,-0.534256,-2.221365,1.023863,-21.192652,-1.876857,1.011552,-21.274651
3899,38.989726,-1.889244,1.027029,-21.228107,,,,-0.019237,0.860717,-0.217311,-0.438822,0.857876,-0.295085,,,,-0.372597,0.958654,-0.537611,-2.221279,1.023791,-21.192661,-1.876071,1.010895,-21.275490
3900,38.999726,-1.888766,1.026952,-21.228954,,,,-0.024767,0.859548,-0.222650,-0.436857,0.858788,-0.303287,,,,-0.369710,0.957588,-0.541057,-2.221325,1.023723,-21.192724,-1.877739,1.012131,-21.273861
3901,39.009726,-1.888840,1.026822,-21.229004,,,,-0.023370,0.860823,-0.228015,-0.435753,0.861255,-0.311760,,,,-0.366106,0.958148,-0.545345,-2.221179,1.023625,-21.192661,-1.877932,1.012112,-21.273788
3902,39.019726,-1.888916,1.026698,-21.229052,,,,-0.021134,0.863695,-0.234667,-0.432667,0.866251,-0.321524,,,,-0.362503,0.958715,-0.549638,-2.221069,1.023674,-21.192616,-1.877006,1.011561,-21.274607
3903,39.029726,-1.889145,1.027241,-21.228220,,,,-0.021228,0.867124,-0.241733,-0.432429,0.872584,-0.331396,,,,-0.358041,0.962426,-0.555108,-2.221176,1.023722,-21.192587,-1.876078,1.011012,-21.275417
3904,39.039726,-1.888751,1.026847,-21.228996,,,,-0.021060,0.872039,-0.248856,-0.430801,0.881141,-0.343091,,,,-0.355005,0.967001,-0.560109,-2.221027,1.023759,-21.192553,-1.877760,1.012206,-21.273726
3905,39.049726,-1.888868,1.026978,-21.228836,,,,-0.018498,0.879168,-0.256802,-0.429168,0.889698,-0.354792,,,,-0.351982,0.971567,-0.565109,-2.220910,1.023447,-21.192581,-1.877687,1.012025,-21.273827
3906,39.059726,-1.889105,1.027207,-21.228247,,,,-0.018629,0.888004,-0.264571,-0.429004,0.902899,-0.366329,,,,-0.348247,0.980693,-0.570922,-2.220798,1.023143,-21.192616,-1.877604,1.011846,-21.273928
3907,39.069726,-1.889347,1.027432,-21.227659,,,,-0.018504,0.897586,-0.273702,-0.428829,0.915880,-0.378607,,,,-0.345433,0.990309,-0.577590,-2.221298,1.023529,-21.192606,-1.877004,1.011537,-21.274567
3908,39.079726,-1.888834,1.026819,-21.228933,,,,-0.018330,0.907188,-0.282844,-0.428656,0.928863,-0.390880,,,,-0.344505,1.000414,-0.585873,-2.223212,1.019668,-21.190601,-1.877654,1.011985,-21.273928
3909,39.089726,-1.888799,1.026937,-21.228956,,,,-0.016600,0.924130,-0.292235,-0.427738,0.947386,-0.404760,,,,-0.341688,1.011690,-0.595577,-2.221163,1.023605,-21.192608,-1.877778,1.012116,-21.273785
3910,39.099726,-1.888772,1.027058,-21.228966,,,,-0.015182,0.939734,-0.301783,-0.425734,0.965689,-0.417212,,,,-0.340195,1.024603,-0.605036,-2.221015,1.023441,-21.192553,-1.877087,1.011633,-21.274649
3911,39.109725,-1.889230,1.027256,-21.228100,,,,-0.013784,0.955323,-0.311315,-0.423555,0.984176,-0.431525,,,,-0.330701,1.034664,-0.615015,-2.221101,1.023619,-21.192593,-1.876390,1.011146,-21.275511
3912,39.119725,-1.888828,1.026817,-21.228918,,,,-0.011972,0.977027,-0.323748,-0.420759,1.004639,-0.445320,,,,-0.327693,1.048622,-0.625819,-2.221183,1.023672,-21.192543,-1.877653,1.012155,-21.273911
3913,39.129725,-1.888790,1.026992,-21.228884,,,,-0.008314,0.997772,-0.336178,-0.416705,1.025638,-0.459567,,,,-0.323520,1.061370,-0.638094,-2.221005,1.023708,-21.192684,-1.877651,1.012187,-21.273899
3914,39.139725,-1.888754,1.027170,-21.228844,,,,-0.006426,1.019107,-0.347422,-0.412947,1.046725,-0.473431,,,,-0.319341,1.074110,-0.650367,-2.221025,1.023517,-21.192591,-1.876992,1.011467,-21.274603
3915,39.149725,-1.889079,1.027036,-21.228167,,,,-0.002840,1.041653,-0.359721,-0.408019,1.067708,-0.487519,,,,-0.313766,1.087089,-0.662468,-2.221149,1.023580,-21.192675,-1.876328,1.010749,-21.275312
3916,39.159725,-1.888839,1.026832,-21.228952,,,,-0.003191,1.061971,-0.369015,-0.403835,1.089116,-0.499589,,,,-0.308651,1.099173,-0.674195,-2.221134,1.023335,-21.192682,-1.877820,1.012238,-21.273941
3917,39.169725,-1.888698,1.026898,-21.229055,,,,-0.001571,1.081653,-0.377291,-0.399673,1.110503,-0.511646,,,,-0.303553,1.111267,-0.685930,-2.221154,1.023278,-21.192535,-1.877758,1.012050,-21.273930
3918,39.179725,-1.889209,1.027332,-21.228201,,,,0.001958,1.100593,-0.384204,-0.393814,1.126470,-0.523298,,,,-0.296489,1.124516,-0.697433,-2.221179,1.023224,-21.192387,-1.877693,1.011863,-21.273920
3919,39.189725,-1.889722,1.027763,-21.227346,,,,0.003816,1.118661,-0.389683,-0.388586,1.142254,-0.536760,,,,-0.284345,1.137269,-0.707709,-2.221108,1.023210,-21.192450,-1.876877,1.011616,-21.274641
3920,39.199725,-1.888724,1.026866,-21.228968,,,,0.005674,1.136711,-0.395151,-0.383369,1.158021,-0.550220,,,,-0.284258,1.151084,-0.718739,-2.222797,1.019522,-21.190550,-1.877653,1.012118,-21.273750
3921,39.209725,-1.888884,1.026824,-21.228996,,,,0.006117,1.153552,-0.398485,-0.379510,1.175159,-0.562863,,,,-0.277383,1.163745,-0.730415,-2.221205,1.023848,-21.192713,-1.877797,1.012130,-21.273811
3922,39.219725,-1.889050,1.026786,-21.229019,,,,0.007900,1.171594,-0.402562,-0.374213,1.190281,-0.573982,,,,-0.270690,1.176161,-0.740417,-2.221088,1.023492,-21.192520,-1.876971,1.011544,-21.274611
3923,39.229725,-1.889169,1.027184,-21.228189,,,,0.009677,1.189616,-0.406625,-0.368484,1.205147,-0.585010,,,,-0.262092,1.188111,-0.751421,-2.221086,1.023594,-21.192612,-1.876139,1.010962,-21.275412
3924,39.239725,-1.888699,1.027028,-21.229031,,,,0.009553,1.206831,-0.411329,-0.363334,1.221047,-0.594731,,,,-0.254023,1.200478,-0.762355,-2.221226,1.024000,-21.192734,-1.877715,1.012160,-21.273878
3925,39.249725,-1.888708,1.026754,-21.229023,,,,0.011127,1.224188,-0.416235,-0.358356,1.236353,-0.604651,,,,-0.246932,1.214100,-0.774047,-2.221099,1.023368,-21.192579,-1.877776,1.012129,-21.273834
3926,39.259724,-1.888726,1.026491,-21.228998,,,,0.012797,1.240705,-0.421092,-0.353855,1.250773,-0.614082,,,,-0.239894,1.227732,-0.785746,-2.221076,1.023518,-21.192602,-1.876882,1.011444,-21.274572
3927,39.269724,-1.889064,1.027139,-21.228180,,,,0.013150,1.256174,-0.426303,-0.348158,1.264981,-0.623379,,,,-0.233166,1.239440,-0.800521,-2.221147,1.023696,-21.192667,-1.875979,1.010759,-21.275309
3928,39.279724,-1.888642,1.026808,-21.228977,,,,0.013085,1.269682,-0.430305,-0.342911,1.279516,-0.633394,,,,-0.226132,1.252531,-0.815358,-2.221084,1.023717,-21.192642,-1.877725,1.012148,-21.273796
3929,39.289724,-1.888797,1.026749,-21.229000,,,,0.013126,1.283191,-0.433667,-0.337665,1.294045,-0.643407,,,,-0.219102,1.265624,-0.830200,-2.221040,1.023555,-21.192539,-1.877553,1.012157,-21.273855
3930,39.299724,-1.889077,1.027198,-21.228230,,,,0.013550,1.297035,-0.437628,-0.333389,1.307531,-0.654281,,,,-0.208772,1.279612,-0.849650,-2.221006,1.023402,-21.192434,-1.877382,1.012168,-21.273922
3931,39.309724,-1.889366,1.027652,-21.227446,,,,0.014132,1.308185,-0.440895,-0.328503,1.320657,-0.664666,,,,-0.205876,1.291355,-0.866933,-2.221164,1.023574,-21.192629,-1.877064,1.011503,-21.274660
3932,39.319724,-1.888674,1.026915,-21.228975,,,,0.014679,1.319322,-0.444145,-0.323649,1.333774,-0.675044,,,,-0.199304,1.305563,-0.886918,-2.222886,1.019704,-21.190639,-1.877591,1.011959,-21.273893
3933,39.329724,-1.888735,1.026875,-21.228954,,,,0.015440,1.332369,-0.449346,-0.317161,1.346310,-0.684776,,,,-0.192941,1.318798,-0.908013,-2.221002,1.023140,-21.192574,-1.877820,1.012159,-21.273874
3934,39.339724,-1.888803,1.026842,-21.228926,,,,0.013700,1.343510,-0.453077,-0.311658,1.359016,-0.695510,,,,-0.187435,1.331777,-0.930173,-2.221105,1.023375,-21.192558,-1.877113,1.011686,-21.274633
3935,39.349724,-1.889034,1.027139,-21.228249,,,,0.011947,1.354647,-0.456803,-0.305340,1.370542,-0.704976,,,,-0.182172,1.345037,-0.954543,-2.220971,1.023091,-21.192520,-1.876410,1.011215,-21.275396
3936,39.359724,-1.888769,1.026765,-21.229036,,,,0.013615,1.364023,-0.463368,-0.299980,1.382386,-0.714407,,,,-0.176332,1.357759,-0.979582,-2.221341,1.024090,-21.192751,-1.877620,1.011911,-21.273891
3937,39.369724,-1.888839,1.026848,-21.229069,,,,0.014196,1.373256,-0.468682,-0.295451,1.393320,-0.724184,,,,-0.170646,1.369309,-1.004135,-2.221205,1.023577,-21.192669,-1.877756,1.012082,-21.273849
3938,39.379724,-1.888911,1.026938,-21.229092,,,,0.013121,1.381836,-0.473727,-0.289952,1.403815,-0.732788,,,,-0.164936,1.380884,-1.028724,-2.220979,1.023355,-21.192598,-1.877103,1.011551,-21.274719
3939,39.389724,-1.889081,1.027030,-21.228195,,,,0.013775,1.389033,-0.478425,-0.284223,1.413062,-0.742160,,,,-0.155789,1.399107,-1.050825,-2.221088,1.023666,-21.192617,-1.876455,1.011026,-21.275597
3940,39.399723,-1.888832,1.026986,-21.229019,,,,0.015446,1.398307,-0.483902,-0.278237,1.422529,-0.750533,,,,-0.147495,1.415211,-1.073299,-2.221061,1.023353,-21.192625,-1.877974,1.012429,-21.273859
3941,39.409723,-1.888730,1.026767,-21.229181,,,,0.015245,1.404349,-0.488669,-0.272259,1.431999,-0.758910,,,,-0.139211,1.431306,-1.095786,-2.221125,1.023890,-21.192719,-1.877755,1.012099,-21.273878
3942,39.419723,-1.888998,1.027192,-21.228245,,,,0.013233,1.410027,-0.493223,-0.266636,1.437972,-0.766826,,,,-0.132589,1.449060,-1.117287,-2.221190,1.024436,-21.192799,-1.877530,1.011773,-21.273901
3943,39.429723,-1.889267,1.027619,-21.227308,,,,0.014578,1.416679,-0.499618,-0.260266,1.445358,-0.774966,,,,-0.126361,1.467013,-1.138633,-2.221051,1.023327,-21.192505,-1.876926,1.011549,-21.274506
3944,39.439723,-1.888761,1.026755,-21.228874,,,,0.015947,1.423345,-0.506015,-0.253894,1.452743,-0.783110,,,,-0.120376,1.485240,-1.158054,-2.223257,1.020044,-21.190718,-1.877513,1.011941,-21.273893
3945,39.449723,-1.888789,1.026850,-21.228836,,,,0.014072,1.426649,-0.512260,-0.247901,1.457330,-0.792008,,,,-0.114121,1.504298,-1.176515,-2.221113,1.023419,-21.192537,-1.877797,1.012109,-21.273735
3946,39.459723,-1.888824,1.026957,-21.228783,,,,0.014976,1.430424,-0.519336,-0.240751,1.462721,-0.800994,,,,-0.106188,1.523365,-1.193003,-2.221049,1.023525,-21.192574,-1.877043,1.011584,-21.274549
3947,39.469723,-1.889087,1.026927,-21.228031,,,,0.015946,1.434235,-0.526421,-0.233089,1.467104,-0.811941,,,,-0.096223,1.542187,-1.208312,-2.220976,1.023418,-21.192623,-1.876286,1.011062,-21.275354
3948,39.479723,-1.888723,1.026893,-21.228945,,,,,,,-0.226505,1.471527,-0.822732,,,,-0.084220,1.559603,-1.222679,-2.220653,1.023180,-21.192558,-1.877553,1.012034,-21.273788
3949,39.489723,-1.888699,1.026795,-21.228910,,,,,,,-0.218835,1.475322,-0.834359,,,,-0.070814,1.575701,-1.236821,-2.221346,1.023843,-21.192678,-1.877771,1.012160,-21.273777
3950,39.499723,-1.888682,1.026701,-21.228859,,,,,,,-0.211573,1.478702,-0.846020,,,,-0.057364,1.591846,-1.250912,-2.221108,1.023548,-21.192656,-1.877070,1.011548,-21.274572
3951,39.509723,-1.889041,1.027250,-21.227903,,,,,,,-0.205619,1.482005,-0.856149,,,,-0.041907,1.607283,-1.261865,-2.221320,1.023880,-21.192722,-1.876364,1.010939,-21.275356
3952,39.519723,-1.888798,1.026927,-21.228857,,,,,,,-0.199122,1.484939,-0.867133,,,,-0.027529,1.622617,-1.272760,-2.221036,1.023862,-21.192705,-1.877744,1.012190,-21.273838
3953,39.529723,-1.888837,1.026734,-21.228964,,,,0.019532,1.451470,-0.568898,-0.192632,1.487873,-0.878139,,,,-0.013321,1.637967,-1.283660,-2.221061,1.023453,-21.192627,-1.877741,1.012152,-21.273909
3954,39.539722,-1.889039,1.027287,-21.228153,,,,0.020618,1.452239,-0.577261,-0.187133,1.490144,-0.886757,,,,-0.000229,1.649026,-1.292491,-2.221087,1.023051,-21.192539,-1.877738,1.012115,-21.273981
3955,39.549722,-1.889242,1.027833,-21.227348,,,,0.019883,1.452602,-0.585036,-0.180771,1.492166,-0.896960,,,,0.013786,1.660250,-1.301208,-2.221121,1.023356,-21.192595,-1.877049,1.011574,-21.274715
3956,39.559722,-1.888762,1.026880,-21.228844,,,,0.019126,1.452968,-0.592819,-0.174411,1.494197,-0.907176,,,,0.027267,1.671135,-1.309554,-2.223486,1.020095,-21.190722,-1.877674,1.012078,-21.273893
3957,39.569722,-1.888764,1.026697,-21.228987,,,,0.020865,1.453336,-0.601086,-0.169124,1.495451,-0.916437,,,,0.041177,1.680628,-1.316261,-2.221234,1.023651,-21.192711,-1.877729,1.012356,-21.273893
3958,39.579722,-1.888774,1.026520,-21.229118,,,,0.022161,1.452910,-0.609541,-0.163757,1.497288,-0.926360,,,,0.054697,1.689020,-1.322532,-2.221159,1.023622,-21.192703,-1.877085,1.011686,-21.274744
3959,39.589722,-1.889210,1.027156,-21.228188,,,,0.023436,1.452489,-0.618005,-0.156584,1.497877,-0.936546,,,,0.070402,1.696461,-1.326994,-2.221037,1.023462,-21.192549,-1.876442,1.011017,-21.275600
3960,39.599722,-1.888786,1.027024,-21.229073,,,,0.020557,1.451535,-0.624887,-0.150481,1.498505,-0.947291,,,,0.083786,1.702952,-1.330089,-2.221087,1.023252,-21.192537,-1.877876,1.012310,-21.273903
3961,39.609722,-1.888894,1.026845,-21.228926,,,,0.019444,1.450775,-0.633350,-0.144062,1.499475,-0.957686,,,,0.099441,1.707709,-1.332528,-2.221208,1.023746,-21.192616,-1.877862,1.012350,-21.273840
3962,39.619722,-1.889012,1.026675,-21.228771,,,,0.019186,1.450153,-0.641130,-0.136534,1.500038,-0.968347,,,,0.114229,1.713401,-1.334754,-2.221165,1.023873,-21.192671,-1.877030,1.011623,-21.274687
3963,39.629722,-1.889127,1.027238,-21.228178,,,,0.018897,1.449515,-0.649073,-0.130713,1.500209,-0.978452,,,,0.128457,1.714105,-1.333177,-2.221026,1.023236,-21.192518,-1.876198,1.010899,-21.275536
3964,39.639722,-1.888704,1.026761,-21.228832,,,,0.018747,1.448074,-0.656781,-0.123982,1.500359,-0.988800,,,,0.141774,1.716818,-1.332809,-2.221272,1.023926,-21.192734,-1.877687,1.012118,-21.273830
3965,39.649722,-1.888762,1.027038,-21.228945,,,,0.017059,1.447250,-0.664342,-0.117250,1.500519,-0.999170,,,,0.155094,1.719538,-1.332446,-2.221184,1.023827,-21.192657,-1.877616,1.012084,-21.273825
3966,39.659722,-1.889150,1.027160,-21.228148,,,,0.016343,1.445604,-0.672048,-0.110673,1.500081,-1.008947,,,,0.167445,1.719497,-1.331648,-2.221102,1.023734,-21.192591,-1.877551,1.012051,-21.273825
3967,39.669722,-1.889539,1.027277,-21.227352,,,,0.015678,1.444075,-0.679522,-0.102903,1.499075,-1.019081,,,,0.178753,1.719204,-1.329599,-2.221277,1.023747,-21.192610,-1.876884,1.011487,-21.274496
3968,39.679721,-1.888799,1.026862,-21.228823,,,,0.014986,1.442547,-0.686999,-0.095131,1.498076,-1.029233,,,,0.196976,1.719914,-1.328585,-2.222933,1.019816,-21.190645,-1.877494,1.011978,-21.273806
3969,39.689721,-1.888641,1.026739,-21.228909,,,,0.013226,1.440650,-0.694726,-0.088431,1.496140,-1.037854,,,,0.202958,1.717807,-1.326508,-2.221067,1.023910,-21.192688,-1.877667,1.012019,-21.273766
3970,39.699721,-1.888487,1.026623,-21.228996,,,,0.012272,1.439444,-0.702359,-0.082513,1.495115,-1.047073,,,,0.218380,1.716254,-1.324559,-2.221066,1.023504,-21.192562,-1.876860,1.011429,-21.274519
3971,39.709721,-1.889072,1.027181,-21.228134,,,,0.011329,1.438242,-0.710002,-0.075366,1.493384,-1.055759,,,,0.230027,1.713502,-1.322024,-2.221195,1.023560,-21.192619,-1.876048,1.010839,-21.275269
3972,39.719721,-1.888794,1.026799,-21.228979,,,,0.010367,1.435383,-0.716516,-0.068211,1.491089,-1.064824,,,,0.233854,1.710038,-1.319274,-2.221188,1.023810,-21.192726,-1.877624,1.011966,-21.273842
3973,39.729721,-1.888759,1.026791,-21.228920,,,,0.006980,1.433333,-0.724254,-0.061474,1.488925,-1.072924,,,,0.249193,1.706943,-1.315924,-2.221174,1.023674,-21.192636,-1.877643,1.011974,-21.273783
3974,39.739721,-1.888730,1.026792,-21.228853,,,,0.006546,1.430222,-0.732068,-0.054392,1.486248,-1.081841,,,,0.258516,1.703335,-1.312224,-2.221062,1.023468,-21.192581,-1.876773,1.011368,-21.274593
3975,39.749721,-1.889141,1.027133,-21.228081,,,,0.005091,1.427282,-0.739523,-0.046718,1.483274,-1.090389,,,,0.262945,1.696687,-1.308613,-2.221151,1.023599,-21.192650,-1.875904,1.010761,-21.275408
3976,39.759721,-1.888761,1.027001,-21.228916,,,,0.003287,1.423383,-0.747328,-0.040136,1.480249,-1.098554,,,,0.276349,1.692661,-1.305883,-2.221108,1.023455,-21.192575,-1.877703,1.012206,-21.273834
3977,39.769721,-1.888714,1.026907,-21.228899,,,,0.000540,1.419515,-0.755615,-0.033546,1.477229,-1.106737,,,,0.284265,1.687620,-1.302890,-2.221449,1.024002,-21.192753,-1.877799,1.012203,-21.273836
3978,39.779721,-1.889223,1.027236,-21.228231,,,,-0.001640,1.415060,-0.762948,-0.025106,1.473329,-1.115137,,,,0.294521,1.680753,-1.298012,-2.221796,1.024556,-21.192928,-1.877896,1.012200,-21.273844
3979,39.789721,-1.889737,1.027568,-21.227554,,,,-0.003541,1.411693,-0.771491,-0.016424,1.469407,-1.123233,,,,0.294867,1.674001,-1.294917,-2.221198,1.023624,-21.192667,-1.877025,1.011690,-21.274742
3980,39.799721,-1.888936,1.026940,-21.228941,,,,-0.005458,1.408329,-0.780047,-0.007745,1.465477,-1.131345,,,,0.308868,1.667624,-1.290840,-2.223325,1.019989,-21.190697,-1.877763,1.012359,-21.273945
3981,39.809721,-1.888792,1.026757,-21.229006,,,,-0.007227,1.403424,-0.787323,-0.001887,1.461095,-1.138389,,,,0.317541,1.661436,-1.287519,-2.220942,1.023470,-21.192711,-1.877783,1.012331,-21.273895
3982,39.819721,-1.888653,1.026585,-21.229057,,,,-0.008811,1.398953,-0.795663,0.005967,1.456493,-1.145730,,,,0.315609,1.654901,-1.286937,-2.221408,1.024160,-21.192789,-1.877027,1.011670,-21.274721
3983,39.829720,-1.889022,1.027058,-21.228178,,,,-0.010423,1.394485,-0.804014,0.013127,1.451855,-1.152693,,,,0.323111,1.646529,-1.283120,-2.221035,1.023564,-21.192684,-1.876266,1.011015,-21.275532
3984,39.839720,-1.888721,1.026781,-21.229033,,,,-0.012337,1.390173,-0.811985,0.021012,1.446525,-1.159870,,,,0.330951,1.638923,-1.279330,-2.221060,1.023901,-21.192667,-1.877573,1.012069,-21.273809
3985,39.849720,-1.888789,1.026884,-21.228840,,,,-0.014091,1.385200,-0.820895,0.028969,1.441899,-1.166680,,,,0.341934,1.632864,-1.277422,-2.221255,1.023634,-21.192631,-1.877642,1.012032,-21.273809
3986,39.859720,-1.888862,1.026993,-21.228636,,,,-0.017705,1.380837,-0.829130,0.036410,1.436796,-1.174017,,,,0.348506,1.625846,-1.274208,-2.221101,1.023525,-21.192627,-1.876675,1.011301,-21.274635
3987,39.869720,-1.889166,1.027108,-21.228075,,,,-0.020752,1.375210,-0.837003,0.044111,1.431090,-1.180748,,,,0.353225,1.614511,-1.267814,-2.221167,1.023609,-21.192610,-1.875702,1.010573,-21.275454
3988,39.879720,-1.888701,1.026835,-21.228979,,,,,,,0.056741,1.423609,-1.187208,,,,0.359849,1.606301,-1.265338,-2.220916,1.023325,-21.192581,-1.877504,1.011950,-21.273727
3989,39.889720,-1.888835,1.026745,-21.229004,,,,,,,0.069883,1.418301,-1.195070,,,,0.371287,1.598873,-1.263099,-2.221087,1.023795,-21.192644,-1.877592,1.012025,-21.273773
3990,39.899720,-1.888981,1.027083,-21.228188,,,,,,,0.073272,1.411185,-1.200246,,,,0.374558,1.587192,-1.256283,-2.221255,1.024269,-21.192698,-1.877671,1.012098,-21.273804
3991,39.909720,-1.889129,1.027415,-21.227373,,,,-0.019669,1.354979,-0.875775,0.081416,1.404629,-1.205355,,,,0.383575,1.577363,-1.251831,-2.221239,1.023655,-21.192614,-1.877027,1.011642,-21.274588
3992,39.919720,-1.888754,1.026842,-21.228935,,,,-0.020669,1.350262,-0.883419,0.089561,1.398075,-1.210476,,,,0.390632,1.567398,-1.246268,-2.223016,1.020085,-21.190840,-1.877597,1.012264,-21.273859
3993,39.929720,-1.888728,1.026977,-21.228922,,,,-0.019114,1.343168,-0.892889,0.097946,1.393008,-1.216865,,,,0.403103,1.558834,-1.242941,-2.221239,1.023909,-21.192680,-1.877671,1.012328,-21.273769
3994,39.939720,-1.888709,1.027121,-21.228910,,,,-0.018952,1.337682,-0.900850,0.104518,1.386153,-1.222309,,,,0.407339,1.546574,-1.234826,-2.221078,1.023773,-21.192661,-1.877091,1.011756,-21.274614
3995,39.949720,-1.889163,1.027224,-21.228209,,,,-0.018744,1.332184,-0.908811,0.110589,1.380956,-1.228490,,,,0.415658,1.536407,-1.228532,-2.221079,1.023808,-21.192755,-1.876506,1.011185,-21.275454
3996,39.959720,-1.888686,1.026914,-21.228991,,,,-0.018766,1.326172,-0.916866,0.118406,1.373872,-1.233214,,,,0.430353,1.528552,-1.229205,-2.220937,1.023488,-21.192633,-1.877594,1.012114,-21.273829
3997,39.969719,-1.888825,1.026896,-21.228941,,,,-0.019445,1.320439,-0.925026,0.124719,1.367590,-1.239841,,,,0.438253,1.518439,-1.221168,-2.221249,1.023651,-21.192751,-1.877802,1.012385,-21.273849
3998,39.979719,-1.888971,1.026888,-21.228889,,,,-0.017544,1.313208,-0.933289,0.132383,1.359914,-1.244208,,,,0.446109,1.508317,-1.213089,-2.221039,1.023810,-21.192688,-1.877033,1.011646,-21.274689
3999,39.989719,-1.889178,1.027194,-21.228127,,,,-0.017992,1.306898,-0.941368,0.140446,1.352841,-1.248922,,,,0.454036,1.497082,-1.206011,-2.221214,1.023589,-21.192671,-1.876263,1.010908,-21.275518
4000,39.999719,-1.888827,1.026895,-21.228994,,,,-0.020611,1.300206,-0.949605,0.148256,1.345078,-1.253065,,,,0.460856,1.486688,-1.197226,-2.221150,1.023356,-21.192593,-1.877891,1.012273,-21.273869
4001,40.009719,-1.888854,1.026863,-21.228941,,,,-0.018791,1.293716,-0.958845,0.156052,1.337326,-1.257210,,,,0.467659,1.476314,-1.188436,-2.221308,1.023685,-21.192728,-1.877733,1.012177,-21.273907
4002,40.019719,-1.889244,1.027194,-21.228321,,,,-0.021519,1.286865,-0.967459,0.166652,1.331064,-1.262609,,,,0.464552,1.460914,-1.169829,-2.221462,1.024021,-21.192852,-1.877578,1.012080,-21.273947
4003,40.029719,-1.889640,1.027524,-21.227697,,,,-0.018783,1.277654,-0.976347,0.169872,1.323339,-1.265182,,,,0.470714,1.449712,-1.162246,-2.221230,1.023638,-21.192659,-1.877143,1.011578,-21.274643
